route_id,route_short_name,shift,n_trips,n_stop_events,demand_level,allocated_buses
399-C ANK-LKR,399-C,other,1,3,free,1
399-C SRN-CTP,399-C,afternoon,7,239,busy,3
399-C SRN-CTP,399-C,morning,5,151,busy,3
399-D,399-D,afternoon,4,93,busy,2
399-D,399-D,morning,3,91,busy,2
399-D,399-D,other,1,17,free,1
399-D HSK-CPR-ANK,399-D,morning,1,69,busy,2
399-E,399-E,afternoon,2,76,busy,2
399-E,399-E,morning,2,73,busy,2
399-E,399-E,other,1,49,normal,1
399-F,399-F,afternoon,17,1038,busy,7
399-F,399-F,morning,17,1282,busy,7
399-F,399-F,other,8,366,busy,4
399-F ANK-KDG,399-F,afternoon,1,45,normal,1
399-F ANK-KDG,399-F,morning,1,14,free,1
399-F ATB-D27G,399-F,other,1,36,normal,1
399-F D27G-ANK-HSK,399-F,afternoon,2,136,busy,2
399-F D27G-ANK-HSK,399-F,morning,1,53,normal,1
399-F OMS-ANK,399-F,afternoon,2,36,normal,1
399-F OMS-ANK,399-F,morning,1,1,free,1
399-G,399-G,afternoon,14,224,busy,6
399-G,399-G,morning,24,436,busy,9
399-G,399-G,other,20,339,busy,8
3F-1,3F-1,afternoon,1,39,normal,1
3F-1,3F-1,morning,1,39,normal,1
3F-1 D42G-ANK,3F-1,afternoon,1,34,normal,1
3F-1 D42G-ANK,3F-1,other,1,5,free,1
3F-5,3F-5,afternoon,7,238,busy,3
3F-5,3F-5,morning,7,238,busy,3
3F-5,3F-5,other,4,136,busy,2
3F-5 ANK-KGR,3F-5 ANK-KGR,afternoon,1,31,normal,1
3F-5 ANK-KGR,3F-5 ANK-KGR,morning,2,86,busy,2
3F-5 ANK-KGR,3F-5 ANK-KGR,other,2,55,normal,1
400-A,400-A,afternoon,7,83,busy,3
400-A,400-A,morning,2,25,free,1
400-A,400-A,other,1,4,free,1
401,401,afternoon,88,2302,busy,30
401,401,morning,86,2535,busy,30
401,401,other,62,1642,busy,22
401 ABDYNG-YHK,401,afternoon,1,29,free,1
401 YHKOT-D45G,401,afternoon,2,28,free,1
401 YHKOT-D45G,401,morning,1,14,free,1
401- KC DPJN-KGR,401-,afternoon,1,28,free,1
401- KC DPJN-KGR,401-,morning,2,54,normal,1
401-A,401-A,afternoon,103,2843,busy,35
401-A,401-A,morning,117,3582,busy,40
401-A,401-A,other,80,2252,busy,28
401-A D43G-YHKOT,401-A,morning,1,49,normal,1
401-A NMG-YHKOT,401-A,morning,1,51,normal,1
401-A PSS-SGP-YHK,401-A,afternoon,2,37,normal,1
401-A PSS-SGP-YHK,401-A,morning,2,72,busy,2
401-A PSS-SGP-YHK,401-A,other,2,33,normal,1
401-AE,401-AE,afternoon,4,143,busy,2
401-AE,401-AE,morning,3,115,busy,2
401-AK,401-AK,afternoon,21,601,busy,8
401-AK,401-AK,morning,22,709,busy,8
401-AK,401-AK,other,11,332,busy,5
401-AK ABG-PSS,401-AK,other,1,19,free,1
401-AK PSS-ABG,401-AK,morning,1,19,free,1
401-AK-D52G-CKB,401-AK-D52G-CKB,afternoon,1,38,normal,1
401-AK-D52G-CKB,401-AK-D52G-CKB,morning,1,38,normal,1
401-AM,401-AM,afternoon,14,562,busy,6
401-AM,401-AM,morning,16,898,busy,6
401-AM,401-AM,other,10,414,busy,4
401-AM PTH-PSS,401-AM,afternoon,8,241,busy,4
401-AM PTH-PSS,401-AM,morning,4,115,busy,2
401-AN,401-AN,afternoon,37,1261,busy,13
401-AN,401-AN,morning,42,1889,busy,15
401-AN,401-AN,other,29,1166,busy,11
401-AN PTH-NMG,401-AN,afternoon,8,352,busy,4
401-AN PTH-NMG,401-AN,other,2,44,normal,1
401-B,401-B,afternoon,38,1567,busy,14
401-B,401-B,morning,34,1558,busy,12
401-B,401-B,other,11,405,busy,5
401-BB,401-BB,afternoon,6,245,busy,3
401-BB,401-BB,morning,6,275,busy,3
401-BB,401-BB,other,1,20,free,1
401-BC BSN-YTTMC,401-BC,other,1,13,free,1
401-BJ,401-BJ,morning,2,77,busy,2
401-BJ PTML-MHC,401-BJ,morning,1,39,normal,1
401-E,401-E,afternoon,7,295,busy,3
401-E,401-E,morning,8,371,busy,4
401-J PTH-HNS,401-J,afternoon,1,20,free,1
401-J PTH-HNS,401-J,morning,1,29,free,1
401-J PTH-HNS,401-J,other,1,9,free,1
401-K,401-K,afternoon,117,6523,busy,40
401-K,401-K,morning,115,7965,busy,39
401-K,401-K,other,71,3686,busy,25
401-K CWS-3 BMT-31,401-K,morning,1,34,normal,1
401-K D31G-GKVK,401-K,morning,1,29,free,1
401-K NMIT-NES-MSP-YTTMC,401-K,afternoon,1,37,normal,1
401-K NMIT-NES-MSP-YTTMC,401-K,morning,1,38,normal,1
401-K YTTMC-GKWLO,401-K,afternoon,1,2,free,1
401-K YTTMC-GKWLO,401-K,morning,1,15,free,1
401-KA,401-KA,morning,1,74,busy,2
401-KB,401-KB,afternoon,77,2833,busy,27
401-KB,401-KB,morning,86,3423,busy,30
401-KB,401-KB,other,40,1532,busy,14
401-KB DPJN-KGR,401-KB,afternoon,4,111,busy,2
401-KB DPJN-KGR,401-KB,morning,6,210,busy,3
401-KB DPJN-KGR,401-KB,other,1,29,free,1
401-KB DPJN-YBS,401-KB,afternoon,4,79,busy,2
401-KB DPJN-YBS,401-KB,morning,2,40,normal,1
401-KB DPJN-YBS,401-KB,other,4,76,busy,2
401-KB KGR-VJN,401-KB,afternoon,5,154,busy,3
401-KB KGR-VJN,401-KB,morning,3,93,busy,2
401-KB KGR-VJN,401-KB,other,1,1,free,1
401-KB STBEN-YTTMC,401-KB,morning,1,51,normal,1
401-KB YTTMC-AIT,401-KB,afternoon,8,223,busy,4
401-KB YTTMC-AIT,401-KB,morning,5,131,busy,3
401-KB YTTMC-AIT,401-KB,other,6,176,busy,3
401-KC,401-KC,afternoon,17,606,busy,7
401-KC,401-KC,morning,19,711,busy,7
401-KC,401-KC,other,11,382,busy,5
401-L,401-L,afternoon,1,68,busy,2
401-L,401-L,morning,2,136,busy,2
401-L,401-L,other,2,136,busy,2
401-M,401-M,afternoon,115,3715,busy,39
401-M,401-M,morning,150,5487,busy,51
401-M,401-M,other,102,3438,busy,35
401-M KRB-YTTMC,401-M,afternoon,2,79,busy,2
401-M KRB-YTTMC,401-M,other,1,21,free,1
401-M PSS-D31G,401-M,afternoon,2,34,normal,1
401-M PSS-D31G,401-M,other,2,22,free,1
401-N,401-N,afternoon,19,552,busy,7
401-N,401-N,morning,20,604,busy,8
401-N,401-N,other,4,105,busy,2
401-N MBS-BEML5,401-N,afternoon,1,24,free,1
401-N MBS-BEML5,401-N,other,1,14,free,1
401-N YTTMC-MBS-BSK,401-N,afternoon,2,60,busy,2
401-N YTTMC-MBS-BSK,401-N,morning,3,114,busy,2
401-N YTTMC-MBS-BSK,401-N,other,2,57,normal,1
401-NY,401-NY,afternoon,11,270,busy,5
401-NY,401-NY,morning,14,522,busy,6
401-NY,401-NY,other,7,246,busy,3
401-NY HBL-GGH,401-NY,morning,1,39,normal,1
401-NY HBL-GGH,401-NY,other,1,37,normal,1
401-NY YTTMC-HBL,401-NY,afternoon,4,55,normal,1
401-NY YTTMC-HBL,401-NY,morning,1,13,free,1
401-NY YTTMC-HBL,401-NY,other,2,28,free,1
401-NY YTTMC-MRBS,401-NY,afternoon,4,118,busy,2
401-NY YTTMC-MRBS,401-NY,morning,2,60,busy,2
401-NY YTTMC-MRBS,401-NY,other,1,28,free,1
401-PS,401-PS,morning,1,26,free,1
401-PS,401-PS,other,1,27,free,1
401-R,401-R,afternoon,61,2900,busy,21
401-R,401-R,morning,64,3889,busy,22
401-R,401-R,other,34,1519,busy,12
401-R BEML5-PTH,401-R,afternoon,1,26,free,1
401-R BEML5-PTH,401-R,morning,1,42,normal,1
401-RA,401-RA,afternoon,14,511,busy,6
401-RA,401-RA,morning,9,370,busy,4
401-RA,401-RA,other,6,207,busy,3
401-RA CKP-YHKOT,401-RA,afternoon,2,98,busy,2
401-RA CKP-YHKOT,401-RA,morning,2,154,busy,2
401-RA CKP-YHKOT,401-RA,other,1,56,normal,1
401-RC,401-RC,afternoon,22,811,busy,8
401-RC,401-RC,morning,11,391,busy,5
401-RC,401-RC,other,3,44,normal,1
401-RC D45-BEML5,401-RC,afternoon,3,57,normal,1
401-RC D45-BEML5,401-RC,morning,4,200,busy,2
401-RC D45-BEML5,401-RC,other,4,151,busy,2
401-RD,401-RD,afternoon,5,300,busy,3
401-RD,401-RD,morning,3,97,busy,2
401-RD,401-RD,other,1,8,free,1
401-RD KGR-VJN,401-RD,afternoon,1,14,free,1
401-T,401-T,afternoon,4,169,busy,2
401-T,401-T,morning,2,97,busy,2
401-T,401-T,other,1,25,free,1
401-Z,401-Z,afternoon,8,333,busy,4
401-Z,401-Z,morning,7,460,busy,3
401-Z,401-Z,other,6,272,busy,3
401-Z GFGC-YBS,401-Z,morning,1,66,busy,2
401-Z SGH-KGR,401-Z,morning,1,35,normal,1
401-ZA,401-ZA,afternoon,1,23,free,1
401-ZA,401-ZA,morning,2,101,busy,2
401-ZA,401-ZA,other,2,78,busy,2
401AM DVH-MSP,401AM,afternoon,2,90,busy,2
401K-CWS-3-KGRTTMC,401K-CWS-3-KGRTTMC,afternoon,1,10,free,1
401K-CWS-3-KGRTTMC,401K-CWS-3-KGRTTMC,morning,1,10,free,1
402,402,afternoon,1,29,free,1
402-A,402-A,afternoon,4,114,busy,2
402-A,402-A,morning,2,62,busy,2
402-A,402-A,other,1,10,free,1
402-B,402-B,afternoon,47,1051,busy,17
402-B,402-B,morning,67,1728,busy,23
402-B,402-B,other,44,997,busy,16
402-B YSTF-VSD-SBS,402-B,morning,1,30,free,1
402-C,402-C,afternoon,4,63,busy,2
402-C,402-C,morning,5,133,busy,3
402-C,402-C,other,3,74,busy,2
402-D,402-D,morning,1,28,free,1
402-D,402-D,other,1,26,free,1
402-D CVB-YSTF,402-D,afternoon,1,6,free,1
402-D CVB-YSTF,402-D,other,1,21,free,1
402-D JLOW-VSD-SBS,402-D,morning,1,29,free,1
402-D KBS-MADT,402-D,morning,4,104,busy,2
402-D KBS-VSD-YSTF,402-D,morning,2,58,normal,1
404-A,404-A,afternoon,1,15,free,1
404-A,404-A,morning,3,62,busy,2
404-A,404-A,other,1,27,free,1
404-C,404-C,afternoon,3,57,normal,1
404-C,404-C,morning,7,209,busy,3
404-C,404-C,other,5,136,busy,3
405,405,afternoon,7,110,busy,3
405,405,morning,6,118,busy,3
405,405,other,2,36,normal,1
405 PTH-HSG,405 PTH-HSG,morning,1,25,free,1
405 PTH-HSG,405 PTH-HSG,other,1,25,free,1
406,406,afternoon,4,168,busy,2
406,406,morning,8,363,busy,4
406 HBLB-NMG,406 HBLB-NMG,afternoon,1,26,free,1
406 HBLB-NMG,406 HBLB-NMG,other,1,33,normal,1
406 NES-CKNH-NMG,406,morning,1,53,normal,1
406 NES-CKNH-NMG,406,other,1,53,normal,1
406 YHKOT-NMG,406,morning,1,53,normal,1
406 YHKOT-NMG,406,other,2,112,busy,2
407,407,afternoon,14,535,busy,6
407,407,morning,17,856,busy,7
407,407,other,11,462,busy,5
407 NMG-NES-PTH,407,morning,1,55,normal,1
407-B,407-B,afternoon,2,119,busy,2
407-B,407-B,morning,1,74,busy,2
407-B,407-B,other,1,29,free,1
407-B NES-HGT-RJN-YHK,407-B,morning,1,75,busy,2
407-C,407-C,afternoon,2,119,busy,2
407-C,407-C,morning,1,74,busy,2
407-C,407-C,other,1,29,free,1
407-C NES-IAF-RJN-YHK,407-C,morning,1,74,busy,2
407-C NES-IAF-RJN-YHK,407-C,other,1,75,busy,2
407-F,407-F,afternoon,4,203,busy,2
407-F,407-F,morning,2,112,busy,2
407-F,407-F,other,2,76,busy,2
409,409,afternoon,1,69,busy,2
409,409,morning,1,69,busy,2
410-AB,410-AB,afternoon,33,980,busy,12
410-AB,410-AB,morning,32,1235,busy,12
410-AB,410-AB,other,18,619,busy,7
410-F,410-F,morning,1,39,normal,1
410-F BSK-SSPC,410-F,morning,1,28,free,1
410-FA,410-FA,afternoon,117,2909,busy,40
410-FA,410-FA,morning,132,3779,busy,45
410-FA,410-FA,other,89,2424,busy,31
410-FA BMBS-CSB,410-FA,afternoon,1,26,free,1
410-FA BMBS-CSB,410-FA,morning,1,26,free,1
410-FA BTM-YTTMC,410-FA,morning,9,369,busy,4
410-FA DPJN-YBS,410-FA,afternoon,6,150,busy,3
410-FA DPJN-YBS,410-FA,morning,3,75,busy,2
410-FA MRBS-BSK,410-FA,afternoon,6,92,busy,3
410-FA MRBS-BSK,410-FA,other,2,31,normal,1
410-FA SGH-YTTMC,410-FA,afternoon,1,15,free,1
410-FA SGH-YTTMC,410-FA,morning,5,175,busy,3
410-FA SGH-YTTMC,410-FA,other,10,380,busy,4
410-FA SNH-BSK,410-FA,morning,1,9,free,1
410-FA YTTMC-MRBS,410-FA,afternoon,1,26,free,1
410-FB,410-FB,afternoon,5,171,busy,3
410-FB,410-FB,morning,5,156,busy,3
410-FB,410-FB,other,4,117,busy,2
410-FC,410-FC,afternoon,29,813,busy,11
410-FC,410-FC,morning,19,499,busy,7
410-FC,410-FC,other,6,149,busy,3
410-FC JHC-GGP-CLO,410-FC,other,1,22,free,1
410-FC NLS-JHC,410-FC,afternoon,1,22,free,1
410-FC NLS-JHC,410-FC,morning,1,19,free,1
410-FD D43G-BSK,410-FD,morning,2,112,busy,2
410-FG,410-FG,afternoon,17,471,busy,7
410-FG,410-FG,morning,26,1042,busy,10
410-FG,410-FG,other,19,697,busy,7
410-FG MRMS-YTTMC,410-FG,afternoon,6,138,busy,3
410-FG MRMS-YTTMC,410-FG,other,3,69,busy,2
410-K,410-K,afternoon,27,686,busy,10
410-K,410-K,morning,32,1092,busy,12
410-K,410-K,other,24,738,busy,9
410-K BSK-D35G,410-K,morning,1,34,normal,1
410-K BSK-PSBS,410-K,morning,1,36,normal,1
410-K BSK-PSBS,410-K,other,1,39,normal,1
410-K JHC-NDHMF,410-K,afternoon,1,27,free,1
410-K JJHC-CDSN,410-K,other,1,21,free,1
411-A CSB-MVW-HALNPS,411-A,afternoon,1,20,free,1
411-A CSB-MVW-HALNPS,411-A,morning,1,20,free,1
411-D,411-D,morning,1,38,normal,1
412,412,afternoon,5,98,busy,3
412,412,morning,7,226,busy,3
412,412,other,6,229,busy,3
412 KLN-BRAB DMLR,412,morning,3,65,busy,2
412 KLN-BRAB DMLR,412,other,4,112,busy,2
412 KLN-BSK,412 KLN-BSK,afternoon,8,351,busy,4
412 KLN-BSK,412 KLN-BSK,morning,8,400,busy,4
412 KLN-BSK,412 KLN-BSK,other,3,49,normal,1
412-H HBLB-ISRO,412-H,afternoon,1,63,busy,2
412-H HBLB-ISRO,412-H,morning,2,124,busy,2
415,415,afternoon,16,278,busy,6
415,415,morning,12,214,busy,5
415,415,other,5,73,busy,3
415 BVSN-SBS,415 BVSN-SBS,afternoon,1,18,free,1
415-B,415-B,afternoon,2,47,normal,1
415-B,415-B,morning,6,141,busy,3
415-B,415-B,other,4,94,busy,2
415-B KBS-VSD-VNH,415-B,morning,1,23,free,1
415-D,415-D,afternoon,3,80,busy,2
415-D,415-D,morning,4,108,busy,2
415-D,415-D,other,2,54,normal,1
415-E,415-E,afternoon,1,18,free,1
415-E,415-E,morning,3,99,busy,2
415-E,415-E,other,2,47,normal,1
415-F,415-F,afternoon,7,156,busy,3
415-F,415-F,morning,1,18,free,1
415-F,415-F,other,1,26,free,1
415-H,415-H,morning,2,42,normal,1
415-H,415-H,other,4,90,busy,2
415-H KBS-VSD-AJB,415-H,morning,2,50,normal,1
415-H KBS-VSD-MNP-AJB,415-H,morning,1,28,free,1
43,43,afternoon,6,81,busy,3
43,43,morning,5,93,busy,3
43,43,other,3,54,normal,1
43-A,43-A,afternoon,4,60,busy,2
43-A,43-A,morning,5,86,busy,3
43-A,43-A,other,5,94,busy,3
43-A VPC-VSD-KBS,43-A,morning,1,21,free,1
43-A VSD-VKNN,43-A,afternoon,1,5,free,1
43-A VSD-VKNN,43-A,other,1,14,free,1
43-B,43-B,afternoon,79,1429,busy,27
43-B,43-B,morning,48,849,busy,17
43-B,43-B,other,18,259,busy,7
43-B PPLO-HSKH,43-B,afternoon,1,7,free,1
43-B PPLO-HSKH,43-B,morning,3,21,free,1
43-C,43-C,afternoon,5,91,busy,3
43-C,43-C,morning,2,44,normal,1
43-C,43-C,other,1,17,free,1
43-C BSK-MNKK,43-C,morning,1,13,free,1
43-C MRBS-HSKH,43-C,morning,1,6,free,1
43-C MRBS-HSKH,43-C,other,1,7,free,1
43-D,43-D,afternoon,2,44,normal,1
43-D,43-D,morning,2,44,normal,1
43-D,43-D,other,2,44,normal,1
43-D PPLO-VBN,43-D,morning,1,10,free,1
43-D PPLO-VBN,43-D,other,1,11,free,1
43-E,43-E,afternoon,6,113,busy,3
43-E,43-E,morning,4,57,normal,1
43-H,43-H,afternoon,6,135,busy,3
43-H,43-H,morning,2,45,normal,1
43-H ASP-PLO,43-H ASP-PLO,afternoon,1,16,free,1
43-J,43-J,afternoon,2,39,normal,1
43-J,43-J,morning,2,33,normal,1
43-J PPLO-HKLO,43-J,morning,1,4,free,1
43-J PPLO-HKLO,43-J,other,1,4,free,1
43-J VSD-HKLO,43-J,afternoon,1,7,free,1
43-J VSD-HKLO,43-J,morning,1,25,free,1
43-J VSD-HKLO,43-J,other,1,18,free,1
43-JA,43-JA,afternoon,2,48,normal,1
43-JA,43-JA,morning,5,126,busy,3
43-JA,43-JA,other,2,27,free,1
43-M,43-M,afternoon,3,56,normal,1
43-M,43-M,morning,4,80,busy,2
43-M,43-M,other,5,85,busy,3
45-B,45-B,afternoon,18,361,busy,7
45-B,45-B,morning,12,234,busy,5
45-B,45-B,other,5,80,busy,3
45-B BSK-BVN,45-B BSK-BVN,afternoon,1,7,free,1
45-B BSK-BVN,45-B BSK-BVN,morning,1,7,free,1
45-B BSK-BVN,45-B BSK-BVN,other,1,8,free,1
45-B VSD-BVN,45-B VSD-BVN,afternoon,1,6,free,1
45-B VSD-BVN,45-B VSD-BVN,morning,1,23,free,1
45-B VSD-BVN,45-B VSD-BVN,other,1,16,free,1
45-D,45-D,afternoon,90,1809,busy,31
45-D,45-D,morning,87,1878,busy,30
45-D,45-D,other,65,1353,busy,23
45-D KBS-PPLO,45-D,afternoon,5,92,busy,3
45-D KBS-PPLO,45-D,morning,5,127,busy,3
45-D KBS-PPLO,45-D,other,7,167,busy,3
45-D PPLO-GTLO,45-D,afternoon,2,4,free,1
45-D PPLO-GTLO,45-D,morning,1,2,free,1
45-DG,45-DG,afternoon,4,79,busy,2
45-DG,45-DG,morning,4,100,busy,2
45-DG,45-DG,other,3,71,busy,2
45-E,45-E,afternoon,12,219,busy,5
45-E,45-E,morning,9,188,busy,4
45-E,45-E,other,5,88,busy,3
45-E PPLO-CKA,45-E,morning,1,13,free,1
45-E PPLO-CKA,45-E,other,1,14,free,1
45-EA,45-EA,afternoon,2,47,normal,1
45-EA,45-EA,morning,3,69,busy,2
45-EA,45-EA,other,2,47,normal,1
45-F,45-F,afternoon,24,478,busy,9
45-F,45-F,morning,17,352,busy,7
45-F,45-F,other,9,160,busy,4
45-F BSK-CKA,45-F BSK-CKA,afternoon,2,21,free,1
45-F BSK-CKA,45-F BSK-CKA,morning,1,10,free,1
45-F BSK-CKA,45-F BSK-CKA,other,2,22,free,1
45-G,45-G,afternoon,14,210,busy,6
45-G,45-G,morning,11,179,busy,5
45-G,45-G,other,6,87,busy,3
45-G AGSLC-KBS,45-G,afternoon,1,17,free,1
45-G KMK-KBS-BEMLF,45-G,afternoon,1,36,normal,1
45-K,45-K,afternoon,15,223,busy,6
45-K,45-K,morning,9,151,busy,4
45-K,45-K,other,4,70,busy,2
45-K KMT-PPLO,45-K,afternoon,1,21,free,1
45-K KMT-PPLO,45-K,morning,1,21,free,1
45-K KMT-PPLO,45-K,other,2,40,normal,1
49,49,afternoon,7,84,busy,3
49,49,morning,8,98,busy,4
49 PPLO-BNR,49 PPLO-BNR,afternoon,1,23,free,1
49 PPLO-BNR,49 PPLO-BNR,morning,2,44,normal,1
49 PPLO-BNR,49 PPLO-BNR,other,1,23,free,1
50,50,afternoon,6,69,busy,3
50,50,morning,3,46,normal,1
50,50,other,1,9,free,1
500 BEML-MRTB-CSB,500,morning,1,23,free,1
500 SNCS-GGP,500 SNCS-GGP,afternoon,1,19,free,1
500 SNCS-GGP,500 SNCS-GGP,morning,1,20,free,1
500 YTTMC-HBLB-JKLO,500,afternoon,1,19,free,1
500 YTTMC-HBLB-JKLO,500,morning,1,19,free,1
500-A,500-A,afternoon,69,2303,busy,24
500-A,500-A,morning,64,2469,busy,22
500-A,500-A,other,46,1508,busy,16
500-A BSK-BELF,500-A,afternoon,2,102,busy,2
500-A BSK-BELF,500-A,morning,3,150,busy,2
500-A D45-BEMLF,500-A,afternoon,1,32,normal,1
500-A ISROM-HBL-MTK-YBS,500-A,morning,2,82,busy,2
500-A MRH-JKLO,500-A,morning,1,30,free,1
500-A PPLO-HBLB,500-A,afternoon,2,110,busy,2
500-A PPLO-HBLB,500-A,morning,1,55,normal,1
500-AD,500-AD,afternoon,1,1,free,1
500-AD,500-AD,morning,2,103,busy,2
500-BA,500-BA,afternoon,29,850,busy,11
500-BA,500-BA,morning,19,589,busy,7
500-BA,500-BA,other,10,261,busy,4
500-BA YTTMC-MTK-KRPGH,500-BA,afternoon,8,189,busy,4
500-BA YTTMC-MTK-KRPGH,500-BA,morning,2,35,normal,1
500-BC,500-BC,afternoon,6,254,busy,3
500-BC,500-BC,morning,4,113,busy,2
500-BC,500-BC,other,2,25,free,1
500-BC YTTMC-MTK-CSB,500-BC,afternoon,2,92,busy,2
500-BC YTTMC-MTK-CSB,500-BC,morning,1,46,normal,1
500-BC YTTMC-MTK-CSB,500-BC,other,1,46,normal,1
500-C,500-C,afternoon,38,932,busy,14
500-C,500-C,morning,21,583,busy,8
500-C,500-C,other,11,227,busy,5
500-C CSB-TCP,500-C,afternoon,1,34,normal,1
500-C CSB-TCP,500-C,morning,1,35,normal,1
500-C KRPGH-BSK,500-C,afternoon,1,2,free,1
500-C KRPGH-BSK,500-C,morning,8,352,busy,4
500-C KRPGH-BSK,500-C,other,8,350,busy,4
500-C KRPGH-SJP,500-C,morning,3,147,busy,2
500-C KRPGH-SJP,500-C,other,3,141,busy,2
500-CA,500-CA,afternoon,16,462,busy,6
500-CA,500-CA,morning,22,860,busy,8
500-CA,500-CA,other,13,415,busy,5
500-CF,500-CF,afternoon,3,80,busy,2
500-CF,500-CF,morning,3,138,busy,2
500-CF,500-CF,other,2,82,busy,2
500-CF BSK-HSS,500-CF,afternoon,1,32,normal,1
500-CF D41G-SJP-CKT,500-CF,afternoon,1,27,free,1
500-CH,500-CH,afternoon,26,644,busy,10
500-CH,500-CH,morning,40,1442,busy,14
500-CH,500-CH,other,33,985,busy,12
500-CH HSS-BTP,500-CH,morning,1,48,normal,1
500-CH SJP-HBL,500-CH,morning,5,246,busy,3
500-CH SJP-HBL,500-CH,other,6,259,busy,3
500-CK,500-CK,morning,8,384,busy,4
500-CK,500-CK,other,5,240,busy,3
500-CS,500-CS,afternoon,2,28,free,1
500-CS,500-CS,morning,5,112,busy,3
500-CS SVM-CSB,500-CS,morning,1,14,free,1
500-D,500-D,afternoon,106,2805,busy,36
500-D,500-D,morning,136,4156,busy,46
500-D,500-D,other,80,2327,busy,28
500-D BELF-CSB,500-D,afternoon,4,133,busy,2
500-D BELF-CSB,500-D,morning,4,147,busy,2
500-D BEML-TNF-CSB,500-D,morning,1,30,free,1
500-D BSBI-CSB,500-D,morning,1,29,free,1
500-D BSBI-CSB,500-D,other,1,28,free,1
500-D BYK-KRPRLY,500-D,afternoon,1,28,free,1
500-D CSB-VNS,500-D,afternoon,1,39,normal,1
500-D CSB-VNS,500-D,morning,1,38,normal,1
500-D D10G-BTM,500-D,morning,1,31,normal,1
500-D D10G-CSB,500-D,afternoon,13,351,busy,5
500-D D10G-CSB,500-D,morning,3,84,busy,2
500-D D10G-HBLB,500-D,afternoon,15,107,busy,6
500-D D10G-HBLB,500-D,morning,25,197,busy,9
500-D D10G-HBLB,500-D,other,31,240,busy,11
500-D D10G-TNF-CSB,500-D,afternoon,22,603,busy,8
500-D D10G-TNF-CSB,500-D,morning,26,722,busy,10
500-D D10G-TNF-CSB,500-D,other,2,62,busy,2
500-D GKVK-CSB,500-D,afternoon,1,40,normal,1
500-D GKVK-CSB,500-D,morning,1,40,normal,1
500-D HBLB-BTM,500-D,morning,3,109,busy,2
500-D HBLB-BTM,500-D,other,11,361,busy,5
500-D JGS-CSB,500-D,afternoon,1,18,free,1
500-D KRPRLY-SNCS,500-D,afternoon,1,8,free,1
500-D KRPRLY-SNCS,500-D,morning,1,8,free,1
500-DC D32 SRYN-HBLB,500-DC,morning,4,220,busy,2
500-DC D38G-BELF,500-DC,afternoon,1,53,normal,1
500-DC D38G-BELF,500-DC,morning,1,54,normal,1
500-DG,500-DG,afternoon,11,579,busy,5
500-DG,500-DG,morning,6,404,busy,3
500-DG,500-DG,other,5,112,busy,3
500-DH HSRCPWD-ATB,500-DH,afternoon,1,31,normal,1
500-DJ,500-DJ,afternoon,29,839,busy,11
500-DJ,500-DJ,morning,24,974,busy,9
500-DJ,500-DJ,other,20,671,busy,8
500-DM YBS-HBL-ELCW,500-DM,afternoon,1,58,normal,1
500-DP,500-DP,afternoon,1,23,free,1
500-DP,500-DP,morning,2,90,busy,2
500-DP,500-DP,other,2,67,busy,2
500-DP DNK-GGP,500-DP,afternoon,1,11,free,1
500-DP DNK-GGP,500-DP,morning,1,22,free,1
500-EB,500-EB,afternoon,24,756,busy,9
500-EB,500-EB,morning,24,741,busy,9
500-EB,500-EB,other,12,305,busy,5
500-EB ELC-HBL,500-EB,morning,2,88,busy,2
500-EB ELC-HBL,500-EB,other,2,86,busy,2
500-EB ELCW-WTF-KDG,500-EB,afternoon,4,138,busy,2
500-EB ELCW-WTF-KDG,500-EB,morning,3,114,busy,2
500-EB SMVR-ELCW,500-EB,morning,3,100,busy,2
500-EB SMVR-ELCW,500-EB,other,5,152,busy,3
500-F,500-F,afternoon,50,1503,busy,18
500-F,500-F,morning,52,1798,busy,18
500-F,500-F,other,30,879,busy,11
500-FB,500-FB,afternoon,12,323,busy,5
500-FB,500-FB,morning,9,220,busy,4
500-FB,500-FB,other,1,5,free,1
500-FB CSB-D41G,500-FB,afternoon,1,8,free,1
500-FB CSB-D41G,500-FB,morning,1,22,free,1
500-HC,500-HC,afternoon,12,514,busy,5
500-HC,500-HC,morning,10,370,busy,4
500-HC,500-HC,other,2,52,normal,1
500-HC HBLB-WTTMC,500-HC,afternoon,2,39,normal,1
500-HC HBLB-WTTMC,500-HC,other,1,17,free,1
500-HG,500-HG,afternoon,6,259,busy,3
500-HG,500-HG,morning,3,105,busy,2
500-HG,500-HG,other,1,4,free,1
500-HG HSK-BELF,500-HG,afternoon,2,82,busy,2
500-HG HSK-BELF,500-HG,morning,1,41,normal,1
500-HK,500-HK,afternoon,31,929,busy,11
500-HK,500-HK,morning,34,1130,busy,12
500-HK,500-HK,other,20,497,busy,8
500-HK HSK-BMS IT,500-HK,morning,1,52,normal,1
500-J,500-J,afternoon,4,160,busy,2
500-J,500-J,morning,3,149,busy,2
500-J,500-J,other,2,87,busy,2
500-L,500-L,afternoon,63,1534,busy,22
500-L,500-L,morning,49,1442,busy,17
500-L,500-L,other,32,864,busy,12
500-L BSK-KRPGH,500-L,afternoon,14,348,busy,6
500-L BSK-KRPGH,500-L,morning,17,493,busy,7
500-L BSK-KRPGH,500-L,other,8,179,busy,4
500-L BSK-TNF-D6G,500-L,morning,1,38,normal,1
